cells,Gen1,Gen2,Gen3,Gen 4,Gen 5
A5655,2.00785343002263,0,0,2.00785343002263,2.00785343002263
A5656,2.00785343002263,9.16201161000583,1.0019582262109,4.03157938384363,1.0019582262109
A5657,1.0019582262109,0,0,0,0
A5658,2.00785343002263,0,0,2.00785343002263,0
A5659,0,2.00785343002263,0,0,0
A5660,0,0,0,0,0
A5661,0,1.0019582262109,0,2.00785343002263,0
A5662,0,1.0019582262109,1.0019582262109,0,0
A5663,0,0,0,0,0
A5664,1.0019582262109,3.01771667252281,0,1.0019582262109,1.0019582262109
A5665,0,0,2.00785343002263,0,0
A5666,0,0,0,0,0
A5667,0,0,0,0,6.07143081403291
A5668,0,0,0,0,0
A5669,0,7.09748429180284,0,1.0019582262109,1.0019582262109
A5670,0,0,0,0,0
A5671,0,1.0019582262109,0,0,0
A5672,0,0,0,0,0
A5673,1.0019582262109,0,0,0,0
A5674,0,0,0,0,0
A5675,1.0019582262109,5.04947336903132,1.0019582262109,1.0019582262109,4.03157938384363
A5676,0,0,0,0,0
A5677,0,0,0,0,0
A5678,0,0,0,0,0
A5679,0,0,0,0,1.0019582262109
A5680,0,0,0,0,0
A5681,0,0,1.0019582262109,0,0
A5682,0,0,0,0,0
A5683,0,0,0,0,0
A5684,0,0,0,1.0019582262109,0
A5685,0,0,0,0,0
A5686,0,0,0,0,0
A5687,2.00785343002263,0,0,4.03157938384363,3.01771667252281
A5688,3.01771667252281,12.2903601117083,1.0019582262109,11.2433238873179,5.04947336903132
A5689,1.0019582262109,0,0,0,0
A5690,0,5.04947336903132,0,0,0
A5691,1.0019582262109,0,0,0,1.0019582262109
A5692,0,0,0,0,0
A5693,0,0,0,0,0
A5694,0,0,2.00785343002263,3.01771667252281,0
A5695,0,0,0,0,0
A5696,0,0,0,0,0
A5697,1.0019582262109,0,0,0,0
A5698,0,0,0,0,0
A5699,2.00785343002263,0,4.03157938384363,3.01771667252281,0
A5700,0,0,0,0,0
A5701,0,0,0,0,0
A5702,0,0,0,0,0
A5703,0,0,0,0,0
A5704,0,0,0,0,0
A5705,0,0,0,0,0
A5706,0,0,0,0,0
A5707,1.0019582262109,0,1.0019582262109,5.04947336903132,0
A5708,0,0,1.0019582262109,0,0
A5709,0,0,0,0,0
A5710,0,0,0,0,0
A5711,0,0,0,0,0
A5712,1.0019582262109,1.0019582262109,0,1.0019582262109,3.01771667252281
A5713,1.0019582262109,0,0,0,0
A5714,1.0019582262109,0,9.16201161000583,3.01771667252281,0
A5715,0,1.0019582262109,0,1.0019582262109,2.00785343002263
A5716,0,0,0,0,0
A5717,2.00785343002263,0,0,0,0
A5718,0,0,0,0,0
A5719,0,0,4.03157938384363,0,0
A5720,0,0,0,0,0
A5721,0,1.0019582262109,0,0,0
A5722,0,0,0,0,0
A5723,0,0,0,0,0
A5724,0,0,0,0,0
A5725,0,0,1.0019582262109,0,2.00785343002263
A5726,1.0019582262109,0,0,0,0
A5727,0,9.16201161000583,1.0019582262109,2.00785343002263,0
A5728,0,0,0,0,10.2005525880831
A5729,0,0,0,0,0
A5730,0,0,0,0,0
A5731,0,7.09748429180284,0,0,0
A5732,0,0,0,0,0
A5733,0,1.0019582262109,2.00785343002263,2.00785343002263,0
A5734,0,0,0,0,0
A5735,0,0,0,0,0
A5736,0,0,0,0,0
A5737,0,0,0,0,0
A5738,1.0019582262109,2.00785343002263,0,1.0019582262109,0
A5739,0,0,0,0,0
A5740,0,0,0,0,0
A5741,0,0,0,0,0
A5742,0,0,0,0,0
A5743,0,0,0,0,0
A5744,0,2.00785343002263,0,0,0
A5745,0,1.0019582262109,1.0019582262109,1.0019582262109,0
A5746,1.0019582262109,4.03157938384363,1.0019582262109,2.00785343002263,0
A5747,0,0,0,0,0
A5748,0,0,0,0,0
A5749,0,0,1.0019582262109,2.00785343002263,1.0019582262109
A5750,0,1.0019582262109,0,0,0
A5751,0,1.0019582262109,0,0,0
A5752,3.01771667252281,1.0019582262109,2.00785343002263,0,0
A5753,0,0,2.00785343002263,4.03157938384363,0
A5754,1.0019582262109,0,0,0,1.0019582262109
A5755,0,0,0,0,0
A5756,0,0,1.0019582262109,0,0
A5757,6.07143081403291,29.6529447744312,2.00785343002263,5.04947336903132,4.03157938384363
A5758,2.00785343002263,0,0,0,0
A5759,1.0019582262109,2.00785343002263,6.07143081403291,1.0019582262109,2.00785343002263
A5760,4.03157938384363,2.00785343002263,4.03157938384363,3.01771667252281,0
A5761,3.01771667252281,3.01771667252281,3.01771667252281,6.07143081403291,1.0019582262109
A5762,3.01771667252281,0,0,0,0
A5763,0,0,0,0,0
A5764,0,3.01771667252281,1.0019582262109,1.0019582262109,0
A5765,0,0,0,0,0
A5766,0,1.0019582262109,0,0,0
A5767,1.0019582262109,5.04947336903132,0,2.00785343002263,0
A5768,0,0,0,0,0
A5769,1.0019582262109,0,0,0,1.0019582262109
A5770,0,0,0,0,0
A5771,0,1.0019582262109,0,2.00785343002263,0
A5772,0,1.0019582262109,0,1.0019582262109,0
A5773,0,0,0,0,0
A5774,0,1.0019582262109,0,0,1.0019582262109
A5775,0,0,0,0,0
A5776,0,0,0,0,0
A5777,0,0,0,0,0
A5778,0,1.0019582262109,1.0019582262109,3.01771667252281,0
A5779,0,1.0019582262109,1.0019582262109,3.01771667252281,0
A5780,0,1.0019582262109,0,0,0
A5781,0,0,0,0,0
A5782,0,0,0,0,0
A5783,0,0,0,0,0
A5784,0,0,0,0,0
A5785,0,0,0,0,0
A5786,1.0019582262109,0,0,1.0019582262109,0
A5787,0,0,0,0,0
A5788,0,0,0,0,0
A5789,0,0,0,0,0
A5790,0,0,0,0,0
A5791,0,0,0,0,0
A5792,1.0019582262109,0,0,0,0
A5793,0,0,0,0,0
A5794,0,0,0,0,0
A5795,0,0,0,0,3.01771667252281
A5796,0,0,0,0,0
A5797,0,0,0,0,0
A5798,0,0,0,0,0
A5799,1.0019582262109,1.0019582262109,3.01771667252281,1.0019582262109,1.0019582262109
A5800,0,0,0,0,0
A5801,0,0,0,0,0
A5802,0,0,2.00785343002263,1.0019582262109,0
A5803,0,0,0,0,0
A5804,0,0,0,0,0
A5805,0,0,0,0,0
A5806,0,0,0,0,0
A5807,0,0,2.00785343002263,0,0
A5808,0,0,0,0,0
A5809,0,0,0,0,0
A5810,0,0,0,0,0
A5811,0,0,0,0,0
A5812,0,0,0,0,0
A5813,0,0,0,0,0
A5814,0,0,0,0,0
A5815,0,0,0,0,0
A5816,0,0,0,0,0
A5817,0,0,0,0,0
A5818,1.0019582262109,0,0,2.00785343002263,0
A5819,0,0,0,0,0
A5820,0,0,0,0,0
A5821,0,0,0,0,0
A5822,0,0,0,0,0
A5823,0,0,0,1.0019582262109,0
A5824,0,0,0,0,0
A5825,0,0,0,0,0
A5826,0,0,0,0,0
A5827,0,0,0,0,0
A5828,0,0,0,0,0
A5829,0,0,0,0,0
A5830,0,0,0,0,0
A5831,2.00785343002263,0,1.0019582262109,2.00785343002263,1.0019582262109
A5832,0,0,0,0,0
A5833,0,0,0,0,0
A5834,0,0,0,0,0
A5835,1.0019582262109,0,0,0,0
A5836,0,0,0,0,0
A5837,0,0,0,0,0
A5838,0,0,0,0,0
A5839,0,0,0,0,0
A5840,0,0,0,0,0
A5841,0,0,0,0,0
A5842,0,0,0,1.0019582262109,1.0019582262109
A5843,9.16201161000583,15.4574108131603,6.07143081403291,13.3416962915876,5.04947336903132
A5844,0,0,0,0,0
A5845,1.0019582262109,0,3.01771667252281,3.01771667252281,2.00785343002263
A5846,0,0,0,0,0
A5847,0,0,0,0,0
A5848,0,0,0,0,0
A5849,0,0,0,0,0
A5850,0,0,0,0,0
A5851,0,0,0,0,0
A5852,0,0,1.0019582262109,0,0
A5853,0,0,0,0,0
A5854,0,0,0,0,0
A5855,0,1.0019582262109,0,0,0
A5856,7.09748429180284,14.3973678906563,0,7.09748429180284,6.07143081403291
A5857,0,0,0,0,0
A5858,7.09748429180284,1.0019582262109,4.03157938384363,11.2433238873179,5.04947336903132
A5859,0,0,0,0,0
A5860,0,0,0,0,0
A5861,1.0019582262109,0,0,0,0
A5862,2.00785343002263,0,0,0,0
A5863,0,183.517109037379,1.0019582262109,0,0
A5864,0,0,0,0,0
A5865,0,0,0,0,0
A5866,0,12.2903601117083,0,0,0
A5867,0,0,0,0,0
A5868,2.00785343002263,0,3.01771667252281,6.07143081403291,0
A5869,0,0,0,0,0
A5870,0,0,0,0,0
A5871,0,1.0019582262109,0,0,0
A5872,1.0019582262109,1.0019582262109,0,7.09748429180284,4.03157938384363
A5873,2.00785343002263,0,1.0019582262109,7.09748429180284,0
A5874,0,0,1.0019582262109,0,0
A5875,0,6.07143081403291,0,1.0019582262109,0
A5876,0,4.03157938384363,0,0,0
A5877,0,0,0,0,0
A5878,0,0,0,0,0
A5879,0,0,0,0,0
A5880,0,0,0,0,0
A5881,0,0,0,0,0
A5882,0,0,0,0,0
A5883,0,0,0,0,0
A5884,0,0,0,0,0
A5885,0,0,0,0,0
A5886,0,2.00785343002263,2.00785343002263,1.0019582262109,3.01771667252281
A5887,0,1.0019582262109,0,0,0
A5888,1.0019582262109,0,0,0,0
A5889,0,0,0,0,0
A5890,3.01771667252281,3.01771667252281,5.04947336903132,6.07143081403291,0
A5891,1.0019582262109,2.00785343002263,0,4.03157938384363,0
A5892,2.00785343002263,4.03157938384363,0,1.0019582262109,1.0019582262109
A5893,0,0,0,0,0
A5894,3.01771667252281,2.00785343002263,7.09748429180284,6.07143081403291,2.00785343002263
A5895,0,14.3973678906563,1.0019582262109,4.03157938384363,3.01771667252281
A5896,1.0019582262109,0,0,0,0
A5897,0,0,0,0,0
A5898,0,0,0,0,0
A5899,0,0,0,0,0
A5900,0,5.04947336903132,3.01771667252281,4.03157938384363,2.00785343002263
A5901,2.00785343002263,3.01771667252281,1.0019582262109,2.00785343002263,5.04947336903132
A5902,1.0019582262109,2.00785343002263,0,2.00785343002263,2.00785343002263
A5903,0,0,0,0,0
A5904,2.00785343002263,0,0,9.16201161000583,0
A5905,0,0,0,0,0
A5906,0,0,0,0,0
A5907,0,0,0,0,0
A5908,0,0,0,0,0
A5909,0,0,0,0,0
A5910,1.0019582262109,3.01771667252281,0,4.03157938384363,0
A5911,0,0,1.0019582262109,6.07143081403291,0
A5912,0,0,0,0,0
A5913,0,2.00785343002263,0,0,2.00785343002263
A5914,16.5218614112182,16.5218614112182,23.0032202551964,41.1346897127612,9.16201161000583
A5915,0,0,0,0,0
A5916,3.01771667252281,0,5.04947336903132,6.07143081403291,6.07143081403291
A5917,1.0019582262109,0,1.0019582262109,2.00785343002263,0
A5918,0,0,0,0,2.00785343002263
A5919,0,0,0,0,0
A5920,0,0,0,0,0
A5921,0,0,0,0,0
A5922,0,0,0,0,0
A5923,0,0,0,0,0
A5924,0,0,0,0,0
A5925,0,0,0,0,0
A5926,0,0,0,0,0
A5927,0,0,0,0,0
A5928,0,1.0019582262109,0,0,0
A5929,0,0,0,0,0
A5930,0,0,0,0,0
A5931,0,0,0,0,0
A5932,0,0,1.0019582262109,0,0
A5933,1.0019582262109,1.0019582262109,0,2.00785343002263,0
A5934,1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263,2.00785343002263
A5935,0,2.00785343002263,0,1.0019582262109,1.0019582262109
A5936,0,0,1.0019582262109,3.01771667252281,0
A5937,0,0,0,0,0
A5938,0,0,0,0,0
A5939,0,0,0,0,0
A5940,1.0019582262109,1.0019582262109,0,3.01771667252281,0
A5941,0,0,0,0,0
A5942,1.0019582262109,15.4574108131603,1.0019582262109,8.12766676853256,5.04947336903132
A5943,0,0,0,0,0
A5944,1.0019582262109,3.01771667252281,1.0019582262109,8.12766676853256,6.07143081403291
A5945,0,0,0,1.0019582262109,0
A5946,1.0019582262109,2.00785343002263,3.01771667252281,1.0019582262109,16.5218614112182
A5947,0,0,0,0,1.0019582262109
A5948,6.07143081403291,3.01771667252281,4.03157938384363,4.03157938384363,4.03157938384363
A5949,1.0019582262109,0,0,5.04947336903132,0
A5950,0,0,0,0,0
A5951,0,0,2.00785343002263,2.00785343002263,0
A5952,0,0,0,0,42.3117032804103
A5953,0,0,0,0,0
A5954,1.0019582262109,0,0,0,0
A5955,1.0019582262109,0,1.0019582262109,5.04947336903132,1.0019582262109
A5956,0,0,0,0,0
A5957,0,0,0,0,0
A5958,0,0,0,0,0
A5959,0,0,0,0,0
A5960,0,0,0,1.0019582262109,1.0019582262109
A5961,0,0,0,0,0
A5962,0,0,0,0,0
A5963,0,0,0,0,0
A5964,0,1.0019582262109,3.01771667252281,7.09748429180284,0
A5965,0,0,1.0019582262109,0,0
A5966,0,0,0,1.0019582262109,1.0019582262109
A5967,0,1.0019582262109,0,0,0
A5968,0,0,0,0,0
A5969,0,0,0,0,0
A5970,0,0,0,0,0
A5971,0,0,0,0,0
A5972,0,2.00785343002263,0,2.00785343002263,1.0019582262109
A5973,0,0,0,0,0
A5974,0,0,0,0,3.01771667252281
A5975,0,9.16201161000583,0,0,0
A5976,0,1.0019582262109,0,0,1.0019582262109
A5977,0,0,0,0,0
A5978,0,0,0,0,0
A5979,0,0,0,0,0
A5980,0,0,0,0,0
A5981,0,9.16201161000583,0,1.0019582262109,1.0019582262109
A5982,0,0,0,0,0
A5983,0,0,0,0,0
A5984,0,0,0,0,0
A5985,0,0,0,0,0
A5986,1.0019582262109,0,0,0,0
A5987,0,0,0,0,0
A5988,2.00785343002263,1.0019582262109,1.0019582262109,7.09748429180284,0
A5989,0,0,0,0,0
A5990,1.0019582262109,5.04947336903132,0,2.00785343002263,4.03157938384363
A5991,0,0,0,1.0019582262109,2.00785343002263
A5992,0,0,0,0,0
A5993,0,0,0,0,0
A5994,0,34.1840365118778,0,0,0
A5995,0,0,0,0,0
A5996,0,0,0,0,0
A5997,0,0,0,0,0
A5998,0,0,0,0,0
A5999,0,0,0,1.0019582262109,2.00785343002263
A6000,0,14.3973678906563,0,0,0
A6001,0,0,0,0,0
A6002,0,0,0,0,0
A6003,4.03157938384363,0,0,9.16201161000583,0
A6004,0,0,0,0,0
A6005,0,0,0,4.03157938384363,0
A6006,0,0,0,0,0
A6007,3.01771667252281,19.7420296561744,3.01771667252281,1.0019582262109,7.09748429180284
A6008,36.4800160274645,154.504965598786,36.4800160274645,44.6820905860863,67.0652712298429
A6009,18.6641333268705,193.967539634564,11.2433238873179,53.1556773832306,13.3416962915876
A6010,1.0019582262109,1.0019582262109,2.00785343002263,3.01771667252281,1.0019582262109
A6011,1.0019582262109,1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263
A6012,0,1.0019582262109,0,0,1.0019582262109
A6013,0,0,1.0019582262109,0,1.0019582262109
A6014,3.01771667252281,0,0,1.0019582262109,0
A6015,1.0019582262109,2.00785343002263,1.0019582262109,1.0019582262109,0
A6016,0,0,0,0,0
A6017,2.00785343002263,3.01771667252281,2.00785343002263,6.07143081403291,0
A6018,0,3.01771667252281,0,1.0019582262109,1.0019582262109
A6019,0,0,1.0019582262109,6.07143081403291,2.00785343002263
A6020,4.03157938384363,2.00785343002263,1.0019582262109,7.09748429180284,2.00785343002263
A6021,0,0,0,0,0
A6022,1.0019582262109,0,0,2.00785343002263,1.0019582262109
A6023,0,0,0,0,0
A6024,0,5.04947336903132,1.0019582262109,1.0019582262109,0
A6025,0,0,0,0,0
A6026,1.0019582262109,8.12766676853256,0,13.3416962915876,1.0019582262109
A6027,0,1.0019582262109,1.0019582262109,4.03157938384363,0
A6028,0,0,0,0,0
A6029,0,0,0,0,0
A6030,0,0,0,1.0019582262109,0
A6031,0,1.0019582262109,1.0019582262109,0,2.00785343002263
A6032,0,0,0,0,0
A6033,0,0,0,0,2.00785343002263
A6034,0,0,0,0,0
A6035,0,0,0,0,0
A6036,0,5.04947336903132,0,0,2.00785343002263
A6037,0,0,0,0,0
A6038,0,0,0,0,0
A6039,1.0019582262109,0,0,0,0
A6040,2.00785343002263,5.04947336903132,0,8.12766676853256,0
A6041,2.00785343002263,1.0019582262109,0,2.00785343002263,0
A6042,0,0,0,1.0019582262109,0
A6043,3.01771667252281,1.0019582262109,2.00785343002263,0,13.3416962915876
A6044,0,0,0,0,0
A6045,0,1.0019582262109,0,0,0
A6046,0,0,0,0,0
A6047,1.0019582262109,0,0,3.01771667252281,0
A6048,0,0,0,1.0019582262109,0
A6049,0,0,0,0,0
A6050,1.0019582262109,1.0019582262109,0,2.00785343002263,0
A6051,0,3.01771667252281,0,4.03157938384363,0
A6052,3.01771667252281,3.01771667252281,1.0019582262109,5.04947336903132,0
A6053,0,0,0,0,0
A6054,0,1.0019582262109,0,1.0019582262109,0
A6055,0,0,0,0,0
A6056,6.07143081403291,4.03157938384363,1.0019582262109,3.01771667252281,2.00785343002263
A6057,0,5.04947336903132,0,0,0
A6058,0,0,0,3.01771667252281,5.04947336903132
A6059,0,3.01771667252281,0,0,1.0019582262109
A6060,0,0,0,0,0
A6061,0,0,0,0,0
A6062,0,0,0,0,0
A6063,0,0,0,0,0
A6064,0,0,0,0,0
A6065,0,3.01771667252281,0,2.00785343002263,1.0019582262109
A6066,3.01771667252281,7.09748429180284,0,7.09748429180284,2.00785343002263
A6067,4.03157938384363,6.07143081403291,6.07143081403291,8.12766676853256,1.0019582262109
A6068,1.0019582262109,0,1.0019582262109,14.3973678906563,0
A6069,2.00785343002263,1.0019582262109,1.0019582262109,6.07143081403291,0
A6070,0,0,0,0,0
A6071,2.00785343002263,3.01771667252281,0,0,1.0019582262109
A6072,0,0,0,0,0
A6073,0,7.09748429180284,0,1.0019582262109,0
A6074,0,2.00785343002263,1.0019582262109,0,0
A6075,0,1.0019582262109,0,0,0
A6076,3.01771667252281,5.04947336903132,0,9.16201161000583,1.0019582262109
A6077,2.00785343002263,10.2005525880831,5.04947336903132,24.0995816739486,4.03157938384363
A6078,0,0,0,0,0
A6079,10.2005525880831,24.0995816739486,11.2433238873179,28.5325928768826,8.12766676853256
A6080,1.0019582262109,0,0,0,0
A6081,0,0,0,0,0
A6082,0,6.07143081403291,0,1.0019582262109,2.00785343002263
A6083,2.00785343002263,3.01771667252281,1.0019582262109,0,0
A6084,0,1.0019582262109,0,0,0
A6085,0,0,1.0019582262109,0,0
A6086,0,0,0,0,0
A6087,0,0,0,2.00785343002263,0
A6088,0,0,0,0,0
A6089,0,0,0,0,0
A6090,0,0,0,0,0
A6091,0,0,0,0,0
A6092,0,0,0,0,0
A6093,2.00785343002263,1.0019582262109,15.4574108131603,8.12766676853256,1.0019582262109
A6094,0,0,0,0,0
A6095,0,1.0019582262109,0,0,0
A6096,0,0,0,0,0
A6097,0,0,0,0,0
A6098,0,0,0,0,0
A6099,0,0,0,0,0
A6100,0,0,0,0,0
A6101,4.03157938384363,0,7.09748429180284,38.7967739205634,0
A6102,1.0019582262109,0,0,0,1.0019582262109
A6103,0,4.03157938384363,0,1.0019582262109,2.00785343002263
A6104,0,0,0,1.0019582262109,0
A6105,1.0019582262109,3.01771667252281,0,0,0
A6106,0,0,0,0,0
A6107,0,0,0,0,0
A6108,0,0,0,0,0
A6109,0,0,0,0,0
A6110,0,0,0,0,0
A6111,0,0,0,0,0
A6112,0,0,2.00785343002263,4.03157938384363,1.0019582262109
A6113,0,0,0,0,3.01771667252281
A6114,0,0,0,0,0
A6115,0,1.0019582262109,0,0,0
A6116,0,0,0,0,2.00785343002263
A6117,0,3.01771667252281,0,0,0
A6118,0,1.0019582262109,1.0019582262109,0,0
A6119,1.0019582262109,3.01771667252281,1.0019582262109,4.03157938384363,0
A6120,0,1.0019582262109,0,0,0
A6121,2.00785343002263,0,1.0019582262109,0,0
A6122,0,0,0,0,0
A6123,0,7.09748429180284,2.00785343002263,2.00785343002263,0
A6124,1.0019582262109,2.00785343002263,0,1.0019582262109,0
A6125,0,0,1.0019582262109,4.03157938384363,3.01771667252281
A6126,0,0,0,0,0
A6127,0,0,0,0,2.00785343002263
A6128,0,0,1.0019582262109,0,9.16201161000583
A6129,0,0,2.00785343002263,0,7.09748429180284
A6130,0,0,0,0,0
A6131,0,0,0,0,0
A6132,0,0,0,0,0
A6133,0,1.0019582262109,2.00785343002263,1.0019582262109,1.0019582262109
A6134,0,0,0,0,0
A6135,0,0,0,0,0
A6136,0,0,0,0,0
A6137,0,0,0,0,0
A6138,0,0,0,1.0019582262109,0
A6139,0,0,0,0,0
A6140,0,0,0,1.0019582262109,0
A6141,4.03157938384363,3.01771667252281,1.0019582262109,3.01771667252281,0
A6142,0,0,0,0,0
A6143,0,1.0019582262109,0,1.0019582262109,0
A6144,0,0,0,0,0
A6145,24.0995816739486,30.7782213115289,11.2433238873179,30.7782213115289,7.09748429180284
A6146,0,0,0,0,0
A6147,0,5.04947336903132,4.03157938384363,1.0019582262109,0
A6148,0,1.0019582262109,0,0,0
A6149,1.0019582262109,0,0,0,0
A6150,0,0,2.00785343002263,1.0019582262109,2.00785343002263
A6151,0,1.0019582262109,0,0,0
A6152,3.01771667252281,0,6.07143081403291,3.01771667252281,4.03157938384363
A6153,0,0,0,0,2.00785343002263
A6154,0,0,0,0,0
A6155,0,2.00785343002263,0,0,0
A6156,0,0,0,0,0
A6157,0,0,0,0,0
A6158,1.0019582262109,0,0,3.01771667252281,0
A6159,0,0,0,0,0
A6160,3.01771667252281,2.00785343002263,1.0019582262109,4.03157938384363,0
A6161,0,0,0,0,0
A6162,0,0,0,0,0
A6163,0,0,1.0019582262109,1.0019582262109,0
A6164,0,0,0,0,0
A6165,0,8.12766676853256,0,0,0
A6166,0,0,0,0,0
A6167,0,0,0,0,1.0019582262109
A6168,0,0,0,0,0
A6169,1.0019582262109,1.0019582262109,1.0019582262109,0,5.04947336903132
A6170,4.03157938384363,4.03157938384363,1.0019582262109,0,3.01771667252281
A6171,0,0,0,0,0
A6172,1.0019582262109,3.01771667252281,0,5.04947336903132,2.00785343002263
A6173,0,3.01771667252281,0,3.01771667252281,1.0019582262109
A6174,0,0,1.0019582262109,1.0019582262109,0
A6175,0,0,1.0019582262109,0,0
A6176,0,0,0,0,0
A6177,0,0,0,0,0
A6178,0,0,0,1.0019582262109,0
A6179,1.0019582262109,1.0019582262109,1.0019582262109,0,1.0019582262109
A6180,0,0,0,0,0
A6181,0,0,0,0,0
A6182,0,2.00785343002263,5.04947336903132,2.00785343002263,0
A6183,0,0,0,0,0
A6184,0,1.0019582262109,0,1.0019582262109,0
A6185,2.00785343002263,0,0,2.00785343002263,0
A6186,0,0,0,0,0
A6187,0,0,0,0,1.0019582262109
A6188,0,0,0,0,4.03157938384363
A6189,0,1.0019582262109,0,0,2.00785343002263
A6190,0,4.03157938384363,0,0,0
A6191,0,0,0,0,0
A6192,0,0,0,0,0
A6193,0,0,0,0,0
A6194,0,0,0,0,0
A6195,1.0019582262109,1.0019582262109,0,2.00785343002263,1.0019582262109
A6196,0,0,0,1.0019582262109,1.0019582262109
A6197,3.01771667252281,5.04947336903132,8.12766676853256,6.07143081403291,3.01771667252281
A6198,0,0,0,0,0
A6199,0,0,0,2.00785343002263,0
A6200,0,0,1.0019582262109,1.0019582262109,0
A6201,1597.01110401011,65.769065928967,77.6781899314995,84.5418718388677,55.6291265766352
A6202,8.12766676853256,0,11.2433238873179,6.07143081403291,0
A6203,0,0,0,0,0
A6204,0,0,0,0,0
A6205,0,0,0,0,0
A6206,0,2.00785343002263,1.0019582262109,1.0019582262109,0
A6207,4.03157938384363,16.5218614112182,2.00785343002263,3.01771667252281,1.0019582262109
A6208,0,0,0,0,0
A6209,0,1.0019582262109,2.00785343002263,2.00785343002263,1.0019582262109
A6210,0,0,0,2.00785343002263,0
A6211,0,0,0,0,1.0019582262109
A6212,0,0,0,0,6.07143081403291
A6213,0,0,0,0,0
A6214,0,0,0,0,0
A6215,0,0,0,0,0
A6216,0,0,0,0,0
A6217,0,0,0,0,0
A6218,0,0,0,1.0019582262109,0
A6219,0,1.0019582262109,2.00785343002263,3.01771667252281,0
A6220,26.3064918931888,2.00785343002263,0,1.0019582262109,0
A6221,0,0,0,0,0
A6222,3.01771667252281,0,1.0019582262109,4.03157938384363,0
A6223,0,0,0,1.0019582262109,1.0019582262109
A6224,3.01771667252281,0,5.04947336903132,9.16201161000583,0
A6225,2.00785343002263,0,1.0019582262109,7.09748429180284,1.0019582262109
A6226,0,0,0,0,0
A6227,1.0019582262109,0,0,1.0019582262109,0
A6228,1.0019582262109,4.03157938384363,1.0019582262109,1.0019582262109,15.4574108131603
A6229,0,0,0,0,0
A6230,0,0,0,0,0
A6231,0,0,0,0,0
A6232,0,0,0,0,0
A6233,6.07143081403291,0,2.00785343002263,7.09748429180284,0
A6234,5.04947336903132,3.01771667252281,5.04947336903132,13.3416962915876,3.01771667252281
A6235,0,0,0,0,0
A6236,1.0019582262109,0,2.00785343002263,1.0019582262109,0
A6237,0,0,0,0,0
A6238,0,0,0,0,1.0019582262109
A6239,0,0,0,0,0
A6240,0,0,0,0,0
A6241,0,0,0,0,0
A6242,0,1.0019582262109,0,1.0019582262109,0
A6243,0,2.00785343002263,0,1.0019582262109,1.0019582262109
A6244,0,1.0019582262109,0,1.0019582262109,0
A6245,0,2.00785343002263,0,1.0019582262109,0
A6246,0,0,0,0,0
A6247,0,0,0,0,0
A6248,0,0,0,4.03157938384363,0
A6249,0,0,0,4.03157938384363,0
A6250,1.0019582262109,0,0,0,0
A6251,2.00785343002263,2.00785343002263,1.0019582262109,4.03157938384363,0
A6252,0,0,0,0,0
A6253,0,0,0,0,0
A6254,0,0,0,0,0
A6255,0,0,0,0,0
A6256,3.01771667252281,4.03157938384363,4.03157938384363,3.01771667252281,0
A6257,0,0,0,2.00785343002263,0
A6258,1.0019582262109,1.0019582262109,0,0,0
A6259,1.0019582262109,1.0019582262109,2.00785343002263,0,0
A6260,0,0,0,0,0
A6261,7.09748429180284,5.04947336903132,6.07143081403291,12.2903601117083,10.2005525880831
A6262,0,0,0,0,0
A6263,0,0,0,0,0
A6264,0,0,0,0,0
A6265,0,0,0,0,0
A6266,0,0,0,0,0
A6267,0,1.0019582262109,2.00785343002263,1.0019582262109,0
A6268,3.01771667252281,2.00785343002263,1.0019582262109,3.01771667252281,0
A6269,1.0019582262109,0,1.0019582262109,0,1.0019582262109
A6270,0,0,0,0,0
A6271,1.0019582262109,0,1.0019582262109,5.04947336903132,0
A6272,0,1.0019582262109,0,1.0019582262109,0
A6273,2.00785343002263,2.00785343002263,0,3.01771667252281,0
A6274,0,5.04947336903132,1.0019582262109,1.0019582262109,5.04947336903132
A6275,0,0,0,0,0
A6276,8.12766676853256,2.00785343002263,0,4.03157938384363,1.0019582262109
A6277,0,0,0,0,0
A6278,0,0,0,0,0
A6279,0,0,0,0,0
A6280,2.00785343002263,0,0,1.0019582262109,3.01771667252281
A6281,0,0,1.0019582262109,0,0
A6282,1.0019582262109,0,1.0019582262109,1.0019582262109,0
A6283,0,0,0,0,0
A6284,0,0,0,1.0019582262109,0
A6285,0,15.4574108131603,0,11.2433238873179,0
A6286,0,0,0,0,0
A6287,0,0,0,1.0019582262109,0
A6288,0,0,0,0,0
A6289,0,0,0,0,0
A6290,0,0,1.0019582262109,0,0
A6291,0,0,1.0019582262109,0,0
A6292,0,2.00785343002263,0,0,0
A6293,0,1.0019582262109,0,2.00785343002263,1.0019582262109
A6294,0,0,0,0,0
A6295,1.0019582262109,1.0019582262109,1.0019582262109,2.00785343002263,0
A6296,1.0019582262109,2.00785343002263,0,4.03157938384363,0
A6297,1.0019582262109,1.0019582262109,0,0,0
A6298,0,1.0019582262109,0,0,0
A6299,0,8.12766676853256,0,0,0
A6300,0,0,0,0,0
A6301,0,7.09748429180284,0,0,0
A6302,0,2.00785343002263,0,0,0
A6303,0,0,1.0019582262109,2.00785343002263,0
A6304,1.0019582262109,2.00785343002263,0,2.00785343002263,0
